event_time,user_id,event_type,transaction_category,miles_amount,platform,utm_source,country
2025-05-24 15:03:19.884646,u_0093,miles_earned,ecommerce,111.0,web,referral,MY
2025-05-19 19:53:44.685683,u_0072,like,,,ios,referral,ID
2025-03-31 20:58:39.197807,u_0036,reward_search,apple,,ios,google,SG
2025-05-17 17:24:22.183038,u_0033,reward_search,apple,,web,google,TH
2025-03-17 14:09:49.590909,u_0082,miles_earned,ecommerce,115.0,web,tiktok,SG
2025-05-25 08:33:26.903878,u_0021,reward_search,shopee,,android,facebook,PH
2025-05-24 03:14:19.122403,u_0032,miles_earned,shopping,949.0,web,google,SG
2025-03-27 21:08:02.587635,u_0059,miles_earned,shopping,1120.0,android,referral,SG
2025-05-20 08:30:15.445122,u_0004,miles_earned,dining,503.0,ios,facebook,SG
2025-04-18 06:55:55.952863,u_0025,like,,,web,google,ID
2025-04-04 07:53:22.184425,u_0038,share,,,web,tiktok,TH
2025-05-18 10:37:24.601413,u_0084,miles_earned,dining,514.0,android,facebook,PH
2025-03-28 08:17:00.510083,u_0010,miles_earned,ecommerce,104.0,web,tiktok,MY
2025-03-09 23:47:32.644238,u_0086,reward_search,lululemon,,ios,facebook,PH
2025-03-25 05:50:15.234036,u_0023,miles_earned,ecommerce,97.0,android,google,TH
2025-04-06 09:43:22.932513,u_0088,miles_redeemed,flight,2056.0,android,google,ID
2025-05-24 15:40:46.477227,u_0056,miles_earned,shopping,1157.0,ios,facebook,PH
2025-06-02 21:09:27.673080,u_0092,reward_search,shopee,,android,referral,ID
2025-04-01 23:35:13.943405,u_0038,miles_earned,ecommerce,119.0,android,tiktok,TH
2025-05-04 14:16:39.999413,u_0044,miles_earned,ecommerce,85.0,web,organic,SG
2025-04-12 19:58:57.116784,u_0087,miles_redeemed,flight,1624.0,web,organic,SG
2025-06-04 03:57:37.967654,u_0072,share,,,android,referral,ID
2025-04-25 02:54:11.535754,u_0015,share,,,ios,organic,SG
2025-05-31 09:25:46.003165,u_0042,share,,,web,tiktok,PH
2025-03-18 05:48:55.462397,u_0032,miles_redeemed,flight,1832.0,ios,google,SG
2025-06-03 04:44:33.151309,u_0035,miles_earned,dining,533.0,ios,organic,SG
2025-03-23 22:23:01.338557,u_0030,miles_earned,dining,435.0,android,facebook,SG
2025-06-02 11:45:04.839362,u_0030,miles_earned,ecommerce,85.0,android,facebook,SG
2025-03-31 18:05:04.434978,u_0066,miles_earned,shopping,806.0,web,referral,PH
2025-03-17 14:49:36.207142,u_0023,like,,,android,google,TH
2025-04-15 23:20:05.786599,u_0001,miles_earned,dining,479.0,web,organic,SG
2025-05-12 10:20:04.391635,u_0047,like,,,ios,organic,TH
2025-04-05 02:13:12.795180,u_0060,miles_earned,ecommerce,97.0,web,organic,PH
2025-05-01 10:05:18.043308,u_0060,miles_redeemed,hotel,1098.0,android,organic,PH
2025-04-22 21:21:03.711990,u_0012,reward_search,apple,,web,facebook,PH
2025-04-11 12:41:57.689689,u_0096,like,,,web,facebook,MY
2025-04-28 18:06:26.626230,u_0085,miles_redeemed,hotel,1185.0,ios,facebook,ID
2025-03-30 18:52:40.207734,u_0009,reward_search,shopee,,android,google,TH
2025-05-10 15:39:12.367095,u_0008,miles_earned,dining,428.0,android,google,SG
2025-03-08 00:19:49.379428,u_0006,reward_search,lululemon,,web,organic,MY
2025-05-30 03:55:10.486921,u_0018,reward_search,shopee,,web,google,PH
2025-04-25 07:44:00.729393,u_0022,miles_earned,ecommerce,95.0,android,facebook,SG
2025-05-11 14:38:45.673350,u_0011,miles_earned,ecommerce,93.0,web,referral,PH
2025-05-13 15:17:21.805280,u_0066,miles_earned,ecommerce,81.0,web,referral,PH
2025-05-07 05:14:05.250471,u_0047,miles_earned,shopping,854.0,android,organic,TH
2025-04-09 15:23:44.164571,u_0061,miles_earned,shopping,816.0,ios,referral,PH
2025-03-14 03:49:14.355318,u_0024,miles_earned,shopping,1062.0,android,facebook,MY
2025-05-06 15:25:50.237870,u_0018,miles_earned,dining,540.0,android,google,PH
2025-04-06 13:54:33.480267,u_0083,miles_earned,dining,535.0,ios,facebook,PH
2025-04-05 02:44:06.055974,u_0037,miles_earned,ecommerce,112.0,android,google,TH
2025-05-23 04:23:24.813441,u_0099,reward_search,lululemon,,ios,facebook,SG
2025-05-11 15:20:47.149196,u_0026,reward_search,shopee,,android,tiktok,MY
2025-04-03 21:22:23.957611,u_0080,miles_earned,shopping,882.0,web,organic,MY
2025-04-04 16:43:55.533334,u_0071,miles_earned,ecommerce,80.0,android,facebook,TH
2025-04-13 14:48:21.257423,u_0035,miles_earned,shopping,894.0,android,organic,SG
2025-04-13 01:51:43.409761,u_0025,miles_earned,ecommerce,98.0,web,google,ID
2025-04-03 11:17:32.854842,u_0082,share,,,web,tiktok,SG
2025-03-19 07:37:07.925484,u_0083,reward_search,shopee,,web,facebook,PH
2025-04-14 16:50:28.691418,u_0079,miles_earned,dining,525.0,web,referral,SG
2025-05-31 11:51:45.903598,u_0023,miles_redeemed,hotel,887.0,ios,google,TH
2025-05-07 19:41:02.342441,u_0080,miles_earned,dining,435.0,android,organic,MY
2025-05-28 02:44:13.923617,u_0022,miles_earned,dining,517.0,ios,facebook,SG
2025-05-02 06:11:21.986438,u_0098,miles_earned,dining,532.0,ios,facebook,MY
2025-04-03 22:43:44.224622,u_0047,miles_earned,dining,542.0,android,organic,TH
2025-04-26 04:13:17.769343,u_0030,miles_earned,ecommerce,88.0,ios,facebook,SG
2025-03-07 21:33:14.587086,u_0029,miles_earned,dining,487.0,ios,referral,ID
2025-04-02 16:24:39.062373,u_0039,miles_redeemed,flight,1890.0,web,google,SG
2025-04-15 13:14:08.254321,u_0085,reward_search,shopee,,web,facebook,ID
2025-04-29 01:26:39.658578,u_0022,miles_earned,ecommerce,117.0,ios,facebook,SG
2025-05-05 18:50:28.929915,u_0028,miles_redeemed,flight,1744.0,web,referral,SG
2025-04-18 17:03:06.167361,u_0038,miles_earned,ecommerce,99.0,web,tiktok,TH
2025-04-16 15:44:32.599394,u_0069,miles_redeemed,flight,2224.0,web,referral,TH
2025-03-27 02:16:20.094091,u_0071,miles_redeemed,hotel,1114.0,android,facebook,TH
2025-04-19 10:45:33.781631,u_0042,miles_earned,shopping,854.0,ios,tiktok,PH
2025-05-27 23:13:40.101640,u_0022,miles_earned,shopping,825.0,ios,facebook,SG
2025-05-18 12:05:26.534746,u_0062,miles_earned,ecommerce,88.0,ios,facebook,MY
2025-03-23 03:12:38.296836,u_0076,miles_earned,shopping,1093.0,web,organic,TH
2025-03-15 11:50:08.093575,u_0016,share,,,ios,referral,ID
2025-04-23 06:03:12.829101,u_0069,miles_earned,ecommerce,96.0,android,referral,TH
2025-05-03 19:49:46.094435,u_0036,like,,,ios,google,SG
2025-04-07 00:41:01.874067,u_0077,reward_search,apple,,web,facebook,SG
2025-05-20 12:28:18.860237,u_0016,miles_earned,dining,440.0,android,referral,ID
2025-05-14 11:08:08.157517,u_0045,like,,,web,google,ID
2025-05-07 09:54:57.134253,u_0017,share,,,web,google,PH
2025-03-28 01:54:03.818795,u_0083,miles_earned,dining,483.0,web,facebook,PH
2025-03-25 18:47:52.356882,u_0008,miles_redeemed,flight,2236.0,web,google,SG
2025-03-10 01:26:09.814964,u_0060,miles_earned,shopping,1007.0,web,organic,PH
2025-03-29 21:32:13.622753,u_0009,miles_earned,dining,434.0,android,google,TH
2025-04-19 14:58:18.212646,u_0033,reward_search,shopee,,android,google,TH
2025-05-23 08:06:38.313402,u_0080,miles_redeemed,flight,1658.0,android,organic,MY
2025-03-14 09:59:10.310139,u_0095,share,,,web,facebook,MY
2025-04-14 03:52:11.301518,u_0015,miles_redeemed,flight,1743.0,ios,organic,SG
2025-05-03 12:58:13.600616,u_0030,miles_earned,dining,577.0,android,facebook,SG
2025-03-25 08:39:26.400888,u_0046,miles_earned,dining,467.0,web,google,SG
2025-05-09 12:48:08.651814,u_0004,miles_earned,shopping,844.0,web,facebook,SG
2025-04-21 08:31:54.866225,u_0081,miles_earned,ecommerce,108.0,android,organic,TH
2025-03-29 19:41:01.002162,u_0093,share,,,android,referral,MY
2025-05-05 21:45:45.094405,u_0057,miles_redeemed,hotel,1099.0,ios,organic,TH
2025-03-08 08:39:14.505841,u_0040,miles_redeemed,flight,1926.0,web,tiktok,MY
2025-05-14 10:45:37.770185,u_0056,miles_redeemed,flight,2357.0,ios,facebook,PH
2025-05-16 03:58:37.162352,u_0005,like,,,web,tiktok,ID
2025-03-17 10:54:20.818078,u_0081,miles_earned,dining,594.0,web,organic,TH
2025-04-15 02:59:34.804099,u_0036,share,,,ios,google,SG
2025-03-23 16:35:32.836950,u_0079,miles_earned,ecommerce,91.0,web,referral,SG
2025-06-02 01:53:01.944766,u_0095,reward_search,shopee,,web,facebook,MY
2025-04-23 11:27:57.467451,u_0036,miles_earned,ecommerce,106.0,ios,google,SG
2025-03-12 09:08:56.162854,u_0068,share,,,android,organic,TH
2025-03-30 06:56:43.822636,u_0067,miles_redeemed,flight,1638.0,android,referral,MY
2025-05-23 05:05:01.437006,u_0007,miles_redeemed,flight,1814.0,web,facebook,PH
2025-04-17 22:38:05.154856,u_0044,miles_earned,shopping,1155.0,web,organic,SG
2025-05-18 23:44:13.494992,u_0079,share,,,ios,referral,SG
2025-05-06 22:38:42.448591,u_0031,miles_earned,shopping,1070.0,web,facebook,PH
2025-06-04 18:31:29.715045,u_0090,miles_earned,dining,575.0,android,google,MY
2025-04-30 10:51:15.228418,u_0043,miles_redeemed,hotel,1094.0,android,referral,ID
2025-06-01 08:45:45.995254,u_0097,miles_earned,ecommerce,97.0,android,tiktok,MY
2025-05-27 02:09:25.999102,u_0050,miles_earned,dining,495.0,ios,tiktok,SG
2025-05-02 00:00:22.461796,u_0075,reward_search,shopee,,web,organic,MY
2025-05-11 14:18:32.322882,u_0013,miles_redeemed,flight,2362.0,android,organic,PH
2025-04-22 06:59:53.009675,u_0040,share,,,android,tiktok,MY
2025-05-21 14:42:23.863754,u_0041,miles_earned,ecommerce,98.0,web,google,MY
2025-04-26 04:04:50.287950,u_0026,miles_earned,dining,510.0,android,tiktok,MY
2025-05-27 14:38:48.210742,u_0096,reward_search,apple,,ios,facebook,MY
2025-05-13 18:58:22.718233,u_0071,reward_search,shopee,,ios,facebook,TH
2025-04-19 13:58:26.420736,u_0074,miles_earned,dining,500.0,ios,google,MY
2025-03-31 04:31:51.480864,u_0019,miles_earned,ecommerce,87.0,ios,facebook,SG
2025-03-30 02:42:54.198875,u_0001,miles_earned,shopping,917.0,web,organic,SG
2025-05-04 06:01:33.332371,u_0020,miles_earned,ecommerce,95.0,ios,facebook,TH
2025-05-15 18:50:05.209095,u_0080,miles_redeemed,flight,2195.0,android,organic,MY
2025-04-23 18:41:05.344550,u_0013,miles_earned,dining,505.0,web,organic,PH
2025-05-03 06:27:13.845970,u_0063,miles_redeemed,hotel,913.0,web,organic,MY
2025-04-01 13:48:27.747231,u_0035,reward_search,apple,,android,organic,SG
2025-03-14 20:02:28.559652,u_0058,miles_earned,ecommerce,108.0,ios,google,SG
2025-04-02 13:51:00.101112,u_0023,miles_earned,ecommerce,99.0,web,google,TH
2025-04-01 07:34:54.672671,u_0067,miles_redeemed,flight,1610.0,ios,referral,MY
2025-04-05 15:14:59.604024,u_0041,share,,,ios,google,MY
2025-04-25 11:24:21.682303,u_0069,share,,,ios,referral,TH
2025-03-20 07:33:54.702350,u_0035,miles_earned,ecommerce,100.0,ios,organic,SG
2025-03-28 16:12:07.266366,u_0035,miles_redeemed,flight,1913.0,web,organic,SG
2025-05-09 07:36:31.740438,u_0077,reward_search,lululemon,,android,facebook,SG
2025-05-10 10:32:33.245817,u_0043,miles_earned,dining,548.0,android,referral,ID
2025-03-13 15:24:41.543151,u_0023,miles_earned,ecommerce,103.0,web,google,TH
2025-04-13 13:05:30.698527,u_0087,reward_search,lululemon,,web,organic,SG
2025-04-25 16:43:02.228559,u_0047,share,,,ios,organic,TH
2025-04-14 06:44:58.444386,u_0032,reward_search,apple,,web,google,SG
2025-03-26 11:26:22.212864,u_0058,miles_earned,shopping,1108.0,android,google,SG
2025-04-14 16:11:13.994206,u_0072,reward_search,shopee,,android,referral,ID
2025-05-28 07:07:42.007573,u_0000,miles_earned,shopping,1028.0,ios,facebook,MY
2025-04-29 10:17:19.524852,u_0055,miles_earned,ecommerce,105.0,android,facebook,MY
2025-05-09 11:00:24.743008,u_0045,miles_earned,ecommerce,108.0,android,google,ID
2025-05-23 23:13:06.283195,u_0053,miles_earned,dining,433.0,android,tiktok,TH
2025-05-15 18:21:41.423894,u_0047,miles_earned,dining,523.0,android,organic,TH
2025-04-11 02:18:00.880942,u_0029,miles_earned,ecommerce,108.0,ios,referral,ID
2025-03-08 09:24:45.945949,u_0050,reward_search,apple,,ios,tiktok,SG
2025-04-08 12:28:34.449576,u_0080,miles_earned,shopping,857.0,web,organic,MY
2025-05-14 16:11:00.572462,u_0059,reward_search,apple,,android,referral,SG
2025-05-23 16:07:29.263625,u_0032,reward_search,shopee,,ios,google,SG
2025-06-01 16:05:12.311944,u_0014,miles_redeemed,flight,1924.0,web,tiktok,ID
2025-04-14 13:45:47.493730,u_0024,miles_earned,dining,454.0,ios,facebook,MY
2025-05-14 03:18:39.841973,u_0035,reward_search,shopee,,web,organic,SG
2025-04-26 00:19:22.840490,u_0035,miles_redeemed,flight,1680.0,android,organic,SG
2025-05-01 03:42:10.131607,u_0008,miles_redeemed,hotel,814.0,web,google,SG
2025-03-27 17:02:26.887062,u_0029,reward_search,shopee,,ios,referral,ID
2025-03-27 14:37:40.630816,u_0032,share,,,ios,google,SG
2025-04-16 02:04:58.549739,u_0062,reward_search,apple,,android,facebook,MY
2025-03-10 11:22:14.999906,u_0052,miles_earned,dining,440.0,web,referral,SG
2025-04-07 02:43:01.331799,u_0036,miles_earned,dining,460.0,ios,google,SG
2025-05-07 23:37:25.297981,u_0056,miles_earned,ecommerce,108.0,web,facebook,PH
2025-04-13 06:00:04.419214,u_0075,miles_earned,dining,560.0,ios,organic,MY
2025-03-22 17:10:25.829839,u_0066,miles_earned,dining,558.0,android,referral,PH
2025-04-18 22:14:23.800431,u_0075,share,,,web,organic,MY
2025-03-19 08:21:11.751658,u_0094,miles_earned,shopping,830.0,android,organic,ID
2025-05-02 20:45:08.128534,u_0035,miles_earned,dining,486.0,android,organic,SG
2025-03-10 06:55:29.130014,u_0074,reward_search,shopee,,web,google,MY
2025-04-12 07:45:39.513298,u_0019,miles_earned,ecommerce,81.0,web,facebook,SG
2025-04-27 15:45:50.060001,u_0016,miles_earned,dining,576.0,web,referral,ID
2025-03-10 07:13:03.512342,u_0040,miles_earned,ecommerce,88.0,web,tiktok,MY
2025-05-04 17:00:59.262921,u_0052,miles_earned,shopping,1051.0,android,referral,SG
2025-03-20 01:47:17.212705,u_0017,reward_search,lululemon,,android,google,PH
2025-04-18 09:56:45.100945,u_0013,miles_earned,dining,473.0,android,organic,PH
2025-03-12 09:17:31.310008,u_0030,miles_redeemed,hotel,958.0,web,facebook,SG
2025-04-10 23:32:29.647927,u_0098,miles_earned,ecommerce,118.0,web,facebook,MY
2025-03-26 21:51:48.370028,u_0014,miles_earned,ecommerce,89.0,web,tiktok,ID
2025-04-06 06:39:50.978757,u_0021,miles_earned,ecommerce,109.0,web,facebook,PH
2025-05-15 08:56:00.208584,u_0052,share,,,ios,referral,SG
2025-04-10 23:35:23.452227,u_0007,share,,,web,facebook,PH
2025-05-14 13:01:06.387962,u_0056,reward_search,apple,,android,facebook,PH
2025-05-21 17:38:01.241367,u_0054,miles_earned,ecommerce,117.0,ios,referral,ID
2025-03-30 13:35:01.431140,u_0072,reward_search,shopee,,ios,referral,ID
2025-03-15 05:35:40.865955,u_0024,share,,,web,facebook,MY
2025-03-09 14:32:42.440101,u_0035,miles_earned,ecommerce,119.0,android,organic,SG
2025-04-25 09:49:20.516646,u_0059,reward_search,apple,,android,referral,SG
2025-06-05 20:28:41.274487,u_0046,miles_earned,ecommerce,104.0,android,google,SG
2025-04-08 08:35:29.632768,u_0098,like,,,ios,facebook,MY
2025-05-05 08:59:18.469111,u_0063,miles_earned,ecommerce,97.0,ios,organic,MY
2025-05-17 04:08:26.193774,u_0023,miles_earned,shopping,1143.0,android,google,TH
2025-05-05 12:28:02.199177,u_0027,miles_redeemed,flight,2029.0,ios,tiktok,SG
2025-05-14 17:49:15.394767,u_0090,share,,,web,google,MY
2025-06-01 07:50:18.833600,u_0095,miles_earned,ecommerce,116.0,ios,facebook,MY
2025-03-25 19:17:46.666051,u_0078,miles_earned,ecommerce,119.0,web,referral,SG
2025-03-09 16:41:53.014683,u_0001,miles_earned,ecommerce,112.0,web,organic,SG
2025-03-21 13:49:23.120822,u_0033,share,,,android,google,TH
2025-03-19 05:18:52.300622,u_0094,miles_earned,ecommerce,116.0,android,organic,ID
2025-05-07 02:42:29.975765,u_0093,miles_earned,ecommerce,84.0,ios,referral,MY
2025-04-27 14:51:05.469088,u_0096,share,,,web,facebook,MY
2025-03-27 11:28:50.270089,u_0017,share,,,ios,google,PH
2025-05-09 19:31:17.616410,u_0008,miles_earned,dining,404.0,android,google,SG
2025-05-15 21:10:37.612818,u_0081,miles_earned,shopping,1182.0,android,organic,TH
2025-03-22 23:06:06.378828,u_0025,miles_redeemed,flight,1749.0,web,google,ID
2025-05-01 12:19:54.512496,u_0061,miles_earned,ecommerce,95.0,web,referral,PH
2025-05-14 04:11:47.869604,u_0036,share,,,ios,google,SG
2025-03-18 04:04:05.607842,u_0048,miles_earned,dining,426.0,web,facebook,SG
2025-05-20 14:22:03.931443,u_0083,reward_search,apple,,ios,facebook,PH
2025-06-02 16:28:26.731113,u_0066,miles_earned,ecommerce,94.0,web,referral,PH
2025-03-17 14:10:13.877337,u_0069,reward_search,apple,,ios,referral,TH
2025-03-10 04:08:33.436668,u_0096,miles_earned,dining,446.0,android,facebook,MY
2025-04-04 22:30:17.532413,u_0099,miles_earned,shopping,1062.0,ios,facebook,SG
2025-05-07 19:44:50.502549,u_0061,share,,,android,referral,PH
2025-06-02 02:19:49.989889,u_0029,miles_earned,dining,533.0,ios,referral,ID
2025-04-12 13:27:02.937233,u_0055,miles_earned,ecommerce,105.0,android,facebook,MY
2025-05-11 05:06:32.346465,u_0089,miles_earned,ecommerce,104.0,ios,tiktok,TH
2025-03-14 16:49:46.611708,u_0062,reward_search,lululemon,,android,facebook,MY
2025-05-09 00:24:15.698295,u_0071,miles_earned,ecommerce,83.0,android,facebook,TH
2025-05-03 07:31:14.868194,u_0041,miles_earned,dining,403.0,ios,google,MY
2025-03-17 00:47:02.551148,u_0095,reward_search,apple,,web,facebook,MY
2025-05-16 09:14:09.361381,u_0035,miles_earned,dining,587.0,ios,organic,SG
2025-05-23 09:18:38.227154,u_0086,like,,,web,facebook,PH
2025-04-30 21:33:58.716816,u_0092,reward_search,shopee,,web,referral,ID
2025-03-18 18:09:22.185963,u_0075,miles_redeemed,flight,2335.0,web,organic,MY
2025-06-04 09:46:51.677378,u_0050,miles_earned,shopping,878.0,web,tiktok,SG
2025-05-17 07:10:10.453303,u_0088,miles_redeemed,flight,1828.0,web,google,ID
2025-04-08 02:38:14.479038,u_0091,share,,,web,facebook,ID
2025-04-15 09:58:25.430913,u_0032,miles_earned,dining,585.0,android,google,SG
2025-04-10 05:06:37.133471,u_0011,reward_search,lululemon,,android,referral,PH
2025-04-22 09:33:09.100529,u_0052,miles_earned,ecommerce,115.0,ios,referral,SG
2025-04-07 13:44:11.615721,u_0051,miles_earned,shopping,981.0,android,facebook,SG
2025-05-23 07:45:38.075549,u_0026,miles_redeemed,hotel,1093.0,ios,tiktok,MY
2025-05-20 20:54:43.219068,u_0063,miles_redeemed,flight,1743.0,web,organic,MY
2025-03-17 08:38:28.258128,u_0087,miles_earned,dining,444.0,web,organic,SG
2025-06-02 07:58:42.122661,u_0070,miles_earned,ecommerce,89.0,android,google,PH
2025-05-04 01:32:27.785045,u_0054,reward_search,shopee,,web,referral,ID
2025-05-21 10:41:06.050355,u_0057,miles_earned,dining,442.0,android,organic,TH
2025-05-10 12:27:50.013458,u_0085,miles_earned,ecommerce,99.0,android,facebook,ID
2025-04-16 01:19:46.039580,u_0010,reward_search,apple,,web,tiktok,MY
2025-05-12 21:40:30.284008,u_0078,miles_earned,dining,427.0,ios,referral,SG
2025-06-02 18:06:01.734107,u_0033,miles_earned,ecommerce,95.0,android,google,TH
2025-04-01 04:03:18.714309,u_0009,miles_redeemed,flight,1867.0,ios,google,TH
2025-05-19 14:23:15.125441,u_0057,miles_earned,dining,469.0,android,organic,TH
2025-04-25 07:07:50.520542,u_0062,miles_earned,shopping,877.0,ios,facebook,MY
2025-04-20 09:01:54.590196,u_0026,miles_earned,shopping,1050.0,android,tiktok,MY
2025-04-16 01:31:05.257598,u_0043,miles_earned,ecommerce,112.0,ios,referral,ID
2025-05-12 15:41:37.842437,u_0050,reward_search,shopee,,ios,tiktok,SG
2025-04-01 00:24:41.703871,u_0021,share,,,ios,facebook,PH
2025-05-23 12:22:39.532310,u_0079,miles_earned,ecommerce,89.0,android,referral,SG
2025-05-21 15:03:22.402893,u_0029,miles_earned,ecommerce,99.0,web,referral,ID
2025-03-15 15:52:08.695281,u_0010,share,,,web,tiktok,MY
2025-05-26 05:00:02.086806,u_0041,miles_earned,shopping,1022.0,android,google,MY
2025-03-29 19:25:20.103149,u_0063,miles_earned,shopping,885.0,web,organic,MY
2025-04-18 16:26:51.036307,u_0084,miles_redeemed,hotel,1122.0,android,facebook,PH
2025-05-01 18:59:37.332097,u_0028,share,,,android,referral,SG
2025-04-10 23:17:38.828901,u_0075,miles_redeemed,hotel,877.0,android,organic,MY
2025-03-10 10:40:09.182660,u_0061,miles_earned,dining,538.0,android,referral,PH
2025-05-23 10:44:07.255166,u_0050,miles_earned,ecommerce,95.0,android,tiktok,SG
2025-03-24 05:27:04.729258,u_0069,share,,,ios,referral,TH
2025-03-26 22:51:21.954998,u_0014,miles_earned,shopping,886.0,web,tiktok,ID
2025-05-18 15:59:42.406695,u_0055,reward_search,apple,,android,facebook,MY
2025-04-07 11:48:32.844445,u_0037,reward_search,lululemon,,ios,google,TH
2025-05-26 02:10:06.162600,u_0006,reward_search,shopee,,ios,organic,MY
2025-05-09 23:14:02.842583,u_0026,reward_search,lululemon,,web,tiktok,MY
2025-04-01 17:25:02.445080,u_0092,miles_earned,shopping,1172.0,android,referral,ID
2025-03-08 18:36:13.065875,u_0009,share,,,ios,google,TH
2025-06-01 04:29:32.604794,u_0098,like,,,android,facebook,MY
2025-03-15 13:36:04.392186,u_0088,reward_search,shopee,,web,google,ID
2025-05-11 16:02:18.588074,u_0053,miles_earned,ecommerce,83.0,web,tiktok,TH
2025-04-20 20:00:19.337096,u_0086,share,,,web,facebook,PH
2025-05-15 02:18:46.345480,u_0085,share,,,web,facebook,ID
2025-05-09 00:23:36.223536,u_0092,miles_earned,dining,476.0,ios,referral,ID
